[ 2018-02-21T11:06:29+08:00 ] /admin.php/Login/index | INFO: Tag[ route_check ] --START--
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | INFO: Run ParseTemplate Behavior [ RunTime:0.015425s ]
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.015535s ]
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | INFO: Tag[ view_filter ] --START--
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | INFO: Run ContentReplace Behavior [ RunTime:0.000803s ]
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | INFO: Run TokenBuild Behavior [ RunTime:0.001140s ]
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001515s ]
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000969s ]
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004700s ]
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | INFO: Tag[ view_end ] --START--
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.001026s ]
[ 2018-02-21T11:06:39+08:00 ] /admin.php/Login/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.001104s ]
[ 2018-02-21T11:06:40+08:00 ] /admin.php | INFO: Tag[ app_begin ] --START--
[ 2018-02-21T11:06:40+08:00 ] /admin.php | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001081s ]
[ 2018-02-21T11:06:40+08:00 ] /admin.php | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001334s ]
[ 2018-02-21T11:06:40+08:00 ] /admin.php | INFO: Tag[ view_template ] --START--
[ 2018-02-21T11:06:40+08:00 ] /admin.php | INFO: Run LocationTemplate Behavior [ RunTime:0.001257s ]
[ 2018-02-21T11:06:40+08:00 ] /admin.php | INFO: Tag[ view_template ] --END-- [ RunTime:0.001337s ]
[ 2018-02-21T11:06:40+08:00 ] /admin.php | INFO: Tag[ view_parse ] --START--
[ 2018-02-21T11:06:40+08:00 ] /admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2018-02-21T11:06:40+08:00 ] /admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:40+08:00 ] /admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:40+08:00 ] /admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:40+08:00 ] /admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:40+08:00 ] /admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:40+08:00 ] /admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:40+08:00 ] /admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:40+08:00 ] /admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:40+08:00 ] /admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:40+08:00 ] /admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-21T11:06:40+08:00 ] /admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-21T11:06:40+08:00 ] /admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:40+08:00 ] /admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:40+08:00 ] /admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:40+08:00 ] /admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-21T11:06:40+08:00 ] /admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T11:06:40+08:00 ] /admin.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
